"","{#status->#R}","{#status->#I}","{#status->#S}"
"157.60000000000002","7087.30001885336","10.136637448554875","2902.5633436980816"
"157.70000000000002","7087.401065327831","10.072724698746248","2902.526209973419"
"157.8","7087.501474688166","10.009214199617796","2902.4893111122124"
"157.9","7087.601250944246","9.946103428673055","2902.452645627077"
"158.0","7087.700398080807","9.883389879118265","2902.4162120400715"
"158.10000000000002","7087.798920057592","9.82107105976608","2902.3800088826383"
"158.20000000000002","7087.896820809513","9.759144494939859","2902.3440346955435"
"158.3","7087.994104246801","9.697607724378525","2902.308288028817"
"158.4","7088.090774255161","9.63645830314198","2902.2727674416938"
"158.5","7088.1868346959245","9.5756938015171","2902.2374715025544"
"158.60000000000002","7088.282289406204","9.515311804924263","2902.2023987888683"
"158.70000000000002","7088.377142199038","9.455309913824461","2902.1675478871343"
"158.8","7088.471396863546","9.39568574362695","2902.1329173928234"
"158.9","7088.565057165077","9.336436924597447","2902.0985059103223"
"159.0","7088.658126845355","9.277561101766882","2902.0643120528753"
"159.10000000000002","7088.750609622628","9.219055934840691","2902.0303344425283"
"159.20000000000002","7088.842509191815","9.16091909810865","2901.9965717100736"
"159.3","7088.933829224649","9.103148280355246","2901.9630224949924"
"159.4","7089.024573369825","9.04574118477058","2901.9296854454014"
"159.5","7089.1147452531395","8.988695528861815","2901.8965592179957"
"159.60000000000002","7089.204348477636","8.932009044365127","2901.8636424779957"
"159.70000000000002","7089.293386623747","8.875679477158211","2901.8309338990916"
"159.8","7089.381863249433","8.819704587173291","2901.7984321633908"
"159.9","7089.469781890324","8.764082148310656","2901.7661359613626"
"160.0","7089.5571460598585","8.708809948352716","2901.734043991786"
"160.10000000000002","7089.643959249423","8.65388578887856","2901.7021549616966"
"160.20000000000002","7089.730224928485","8.599307485179045","2901.6704675863334"
"160.3","7089.815946544738","8.545072866172376","2901.638980589087"
"160.4","7089.901127524228","8.491179774320198","2901.6076927014487"
"160.5","7089.9857712714975","8.437626065544196","2901.576602662956"
"160.60000000000002","7090.06988116971","8.384409609143185","2901.545709221144"
"160.70000000000002","7090.153460580793","8.331528287710702","2901.515011131494"
"160.8","7090.236512845563","8.278979997053094","2901.484507157381"
"160.9","7090.319041283862","8.226762646108094","2901.4541960700267"
"161.0","7090.4010491946865","8.17487415686389","2901.4240766484463"
"161.10000000000002","7090.482539856318","8.123312464278673","2901.3941476794002"
"161.20000000000002","7090.56351652645","8.072075516200675","2901.3644079573455"
"161.3","7090.643982442322","8.021161273288683","2901.3348562843858"
"161.4","7090.723940820842","7.970567708933038","2901.3054914702225"
"161.5","7090.803394858713","7.920292809177092","2901.276312332107"
"161.60000000000002","7090.882347732565","7.8703345726391625","2901.2473176947924"
"161.70000000000002","7090.9608025990765","7.820691010434931","2901.2185063904853"
"161.8","7091.038762595097","7.77136014610033","2901.1898772587997"
"161.9","7091.116230837774","7.722340015514877","2901.1614291467076"
"162.0","7091.193210424677","7.673628666825484","2901.1331609084946"
"162.10000000000002","7091.269704433915","7.6252241603707125","2901.1050714057114"
"162.20000000000002","7091.345715924263","7.577124568605501","2901.0771595071283"
"162.3","7091.42124793528","7.529327976026329","2901.0494240886896"
"162.4","7091.496303487432","7.481832479096848","2901.0218640334674"
"162.5","7091.570885582206","7.434636186173948","2900.9944782316165"
"162.60000000000002","7091.644997202233","7.387737217434278","2900.9672655803292"
"162.70000000000002","7091.718641311405","7.3411337048012095","2900.9402249837904"
"162.8","7091.791820854992","7.294823791872237","2900.913355353133"
"162.9","7091.864538759756","7.248805633846819","2900.886655606394"
"163.0","7091.936797934071","7.203077397454657","2900.860124668471"
"163.10000000000002","7092.008601268035","7.157637260884403","2900.8337614710777"
"163.20000000000002","7092.079951633584","7.112483413712805","2900.8075649527004"
"163.3","7092.150851884607","7.067614056834272","2900.7815340585557"
"163.4","7092.221304857058","7.023027402390875","2900.7556677405473"
"163.5","7092.291313369071","6.978721673702762","2900.7299649572233"
"163.60000000000002","7092.360880221064","6.934695105199001","2900.704424673734"
"163.70000000000002","7092.430008195857","6.890945942348836","2900.6790458617907"
"163.8","7092.498700058782","6.847472441593365","2900.6538274996224"
"163.9","7092.566958557784","6.80427287027763","2900.6287685719353"
"164.0","7092.634786423542","6.761345506583112","2900.6038680698716"
"164.10000000000002","7092.702186369568","6.718688639460648","2900.5791249909685"
"164.20000000000002","7092.769161092317","6.676300568563742","2900.5545383391172"
"164.3","7092.835713271292","6.634179604182287","2900.5301071245235"
"164.4","7092.901845569155","6.592324067176687","2900.5058303636656"
"164.5","7092.967560631828","6.550732288912381","2900.481707079257"
"164.60000000000002","7093.032861088598","6.509402611194761","2900.457736300204"
"164.70000000000002","7093.097749552224","6.468333386204487","2900.433917061568"
"164.8","7093.162228619037","6.427522976433196","2900.410248404527"
"164.9","7093.226300869043","6.386969754619596","2900.386729376334"
"165.0","7093.289968866029","6.346672103685955","2900.3633590302816"
"165.10000000000002","7093.3532351576605","6.3066284166749735","2900.3401364256615"
"165.20000000000002","7093.416102275583","6.266837096687039","2900.3170606277267"
"165.3","7093.478572735526","6.227296556817861","2900.294130707654"
"165.4","7093.540649037394","6.188005220096493","2900.2713457425066"
"165.5","7093.602333665378","6.148961519423718","2900.2487048151957"
"165.60000000000002","7093.663629088042","6.110163897510826","2900.226207014444"
"165.70000000000002","7093.7245377584295","6.071610806818746","2900.2038514347487"
"165.8","7093.785062114154","6.0333007094975635","2900.1816371763452"
"165.9","7093.845204577501","5.995232077326398","2900.1595633451698"
"166.0","7093.90496755552","5.957403391653648","2900.1376290528237"
"166.10000000000002","7093.964353440122","5.919813143337603","2900.115833416537"
"166.20000000000002","7094.023364608176","5.88245983268741","2900.0941755591334"
"166.3","7094.0820034215985","5.845341969404412","2900.0726546089945"
"166.4","7094.14027222745","5.808458072523833","2900.0512697000236"
"166.5","7094.198173358029","5.771806670356822","2900.0300199716116"
"166.60000000000002","7094.255709130962","5.735386300432854","2900.0089045686022"
"166.70000000000002","7094.312881849298","5.699195509442475","2899.987922641257"
"166.8","7094.369693801597","5.663232853180407","2899.9670733452194"
"166.9","7094.426147262025","5.627496896488988","2899.946355841484"
"167.0","7094.482244490437","5.591986213201965","2899.9257692963592"
"167.10000000000002","7094.537987732474","5.556699386088632","2899.9053128814357"
"167.20000000000002","7094.593379219649","5.521635006798302","2899.8849857735513"
"167.3","7094.648421169435","5.486791675805122","2899.8647871547582"
"167.4","7094.703115785354","5.452168002353227","2899.8447162122907"
"167.5","7094.757465257065","5.417762604402226","2899.8247721385314"
"167.60000000000002","7094.811471760447","5.383574108573021","2899.8049541309783"
"167.70000000000002","7094.865137457691","5.349601150093962","2899.7852613922128"
"167.8","7094.918464497383","5.315842372747326","2899.7656931298675"
"167.9","7094.971455014588","5.282296428816126","2899.7462485565934"
"168.0","7095.024111130937","5.248961979031243","2899.726926890029"
"168.10000000000002","7095.07643495471","5.215837692518886","2899.707727352768"
"168.20000000000002","7095.128428580921","5.18292224674837","2899.688649172328"
"168.3","7095.180094091398","5.150214327480212","2899.669691581119"
"168.4","7095.23143355487","5.1177126287145525","2899.6508538164126"
"168.5","7095.282449027046","5.0854158526398825","2899.6321351203114"
"168.60000000000002","7095.333142550698","5.053322709582093","2899.6135347397176"
"168.70000000000002","7095.38351615574","5.021431917953833","2899.5950519263033"
"168.8","7095.433571859314","4.989742204204176","2899.5766859364794"
"168.9","7095.483311665863","4.958252302768602","2899.558436031366"
"169.0","7095.532737567216","4.926960956019277","2899.5403014767626"
"169.10000000000002","7095.5818515426645","4.895866914215644","2899.522281543118"
"169.20000000000002","7095.630655559042","4.864968935455315","2899.5043755055012"
"169.3","7095.679151570801","4.834265785625262","2899.4865826435716"
"169.4","7095.727341520093","4.803756238353312","2899.468902241551"
"169.5","7095.775227336845","4.773439074959937","2899.4513335881925"
"169.60000000000002","7095.822810938833","4.743313084410336","2899.433875976754"
"169.70000000000002","7095.870094231762","4.713377063266823","2899.416528704968"
"169.8","7095.917079109341","4.683629815641493","2899.3992910750144"
"169.9","7095.963767453357","4.654070153149186","2899.382162393491"
"170.0","7096.0101611337495","4.624696894860741","2899.3651419713865"
"170.10000000000002","7096.056262008688","4.595508867256537","2899.3482291240525"
"170.20000000000002","7096.102071924641","4.566504904180315","2899.331423171175"
"170.3","7096.147592716455","4.537683846793284","2899.3147234367484"
"170.4","7096.192826207422","4.5090445435285185","2899.298129249046"
"170.5","7096.237774209356","4.480585850045624","2899.2816399405947"
"170.60000000000002","7096.282438522663","4.4523066291856885","2899.265254848148"
"170.70000000000002","7096.326820936413","4.42420575092651","2899.2489733126567"
"170.8","7096.370923228412","4.396282092338099","2899.2327946792466"
"170.9","7096.4147471652705","4.368534537538452","2899.2167182971875"
"171.0","7096.458294502477","4.340961977649603","2899.20074351987"
"171.10000000000002","7096.501566984464","4.313563310753938","2899.1848697047776"
"171.20000000000002","7096.544566344683","4.286337441850788","2899.169096213462"
"171.3","7096.587294305666","4.259283282813276","2899.1534224115167"
"171.4","7096.629752579099","4.2323997523454455","2899.137847668551"
"171.5","7096.671942865891","4.20568577593964","2899.122371358165"
"171.60000000000002","7096.713866856237","4.179140285834152","2899.106992857924"
"171.70000000000002","7096.755526229689","4.1527622209711295","2899.0917115493344"
"171.8","7096.796922655223","4.126550526954743","2899.0765268178166"
"171.9","7096.838057791303","4.100504156009611","2899.0614380526818"
"172.0","7096.878933285948","4.074622066939484","2899.0464446471074"
"172.10000000000002","7096.919550776797","4.048903225086175","2899.031545998111"
"172.20000000000002","7096.959911891177","4.023346602288752","2899.016741506528"
"172.3","7097.000018246165","3.9979511768429803","2899.002030576986"
"172.4","7097.039871448653","3.9727159334610085","2898.9874126178806"
"172.5","7097.07947309541","3.947639863231312","2898.972887041353"
"172.60000000000002","7097.118824773151","3.9227219635788777","2898.9584532632643"
"172.70000000000002","7097.157928058594","3.8979612382256383","2898.9441107031744"
"172.8","7097.196784518527","3.8733566971511473","2898.929858784315"
"172.9","7097.235395709869","3.8489073565534975","2898.91569693357"
"173.0","7097.273763179733","3.8246122388104835","2898.90162458145"
"173.10000000000002","7097.311888465482","3.8004703724410005","2898.88764116207"
"173.20000000000002","7097.3497730948","3.7764807920666836","2898.873746113127"
"173.3","7097.387418585745","3.7526425383737827","2898.8599388758753"
"173.4","7097.4248264468115","3.7289546580752733","2898.8462188951075"
"173.5","7097.461998176992","3.7054162038732033","2898.832585619129"
"173.60000000000002","7097.498935265837","3.682026234421268","2898.8190384997365"
"173.70000000000002","7097.53563919351","3.658783814287622","2898.8055769921966"
"173.8","7097.5721114308535","3.6356880139179153","2898.792200555223"
"173.9","7097.60835343944","3.6127379095985623","2898.7789086509556"
"174.0","7097.644366671638","3.5899325834202354","2898.765700744937"
"174.10000000000002","7097.6801525706605","3.5672711232415852","2898.7525763060926"
"174.20000000000002","7097.715712570633","3.5447526226531854","2898.739534806709"
"174.3","7097.751048096641","3.522376180941699","2898.7265757224113"
"174.4","7097.786160564796","3.5001409030542683","2898.7136985321445"
"174.5","7097.821051382282","3.4780458995631243","2898.7009027181493"
"174.60000000000002","7097.8557219474205","3.456090286630414","2898.6881877659434"
"174.70000000000002","7097.890173649721","3.434273185973248","2898.6755531643003"
"174.8","7097.924407869938","3.41259372482896","2898.6629984052283"
"174.9","7097.958425980124","3.391051035920588","2898.6505229839504"
"175.0","7097.992229343689","3.3696442574225607","2898.6381263988833"
"175.10000000000002","7098.025819315451","3.3483725329266045","2898.6258081516175"
"175.20000000000002","7098.05919724169","3.327235011407857","2898.613567746898"
"175.3","7098.092364460202","3.3062308471911903","2898.601404692602"
"175.4","7098.125322300355","3.285359199917745","2898.5893184997226"
"175.5","7098.158072083138","3.2646192345116707","2898.577308682345"
"175.60000000000002","7098.190615121217","3.244010121147071","2898.5653747576307"
"175.70000000000002","7098.222952718985","3.223531035215155","2898.5535162457954"
"175.8","7098.255086172613","3.203181157291594","2898.5417326700904"
"175.9","7098.287016770108","3.1829596731040746","2898.5300235567834"
"176.0","7098.3187457913555","3.1628657735000605","2898.5183884351395"
"176.10000000000002","7098.350274508178","3.1428986544147484","2898.5068268374025"
"176.20000000000002","7098.38160418438","3.1230575168392245","2898.495338298775"
"176.3","7098.412736075805","3.10334156678882","2898.4839223574013"
"176.4","7098.4436714303765","3.0837500152716593","2898.4725785543465"
"176.5","7098.474411488157","3.0642820782574076","2898.4613064335804"
"176.60000000000002","7098.504957481391","3.044936976646208","2898.450105541957"
