"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"77.7","9993.914084283895","0.60859150576001","5.477323552782056","6.575698733436116e-7"
"77.80000000000001","9993.974640150502","0.6025359191086853","5.422823272910627","6.574856600424225e-7"
"77.9","9994.03459347617","0.5965405865511885","5.368865279883745","6.574022953021326e-7"
"78.0","9994.093950256281","0.5906049085492696","5.315444177857162","6.573197704677191e-7"
"78.10000000000001","9994.152716426563","0.5847282915301841","5.2625546246761745","6.572380769745093e-7"
"78.2","9994.21089786368","0.5789101478273349","5.210191331341407","6.571572063471966e-7"
"78.30000000000001","9994.268500385828","0.573149895621505","5.158349061479908","6.570771501988681e-7"
"78.4","9994.325529753305","0.5674469588826757","5.107022630821506","6.569979002300436e-7"
"78.5","9994.381991669095","0.5618007673124226","5.05620690668038","6.569194482277254e-7"
"78.60000000000001","9994.437891779437","0.5562107562868852","5.005896807441786","6.568417860644599e-7"
"78.7","9994.493235674388","0.5506763668003045","4.956087302053893","6.567649056974095e-7"
"78.80000000000001","9994.548028888385","0.5451970454091218","4.90677340952467","6.566887991674356e-7"
"78.9","9994.602276900794","0.5397722441766336","4.857950198423784","6.566134585981918e-7"
"79.0","9994.655985136462","0.5344014206181978","4.809612786389457","6.565388761952287e-7"
"79.10000000000001","9994.709158966256","0.5290840376469846","4.76175633964022","6.564650442451073e-7"
"79.2","9994.761803707604","0.5238195635202676","4.7143760724915325","6.563919551145246e-7"
"79.30000000000001","9994.813924625025","0.5186074717862488","4.667467246877212","6.563196012494478e-7"
"79.4","9994.865526930653","0.5134472412314129","4.621025171875623","6.562479751742593e-7"
"79.5","9994.916615784761","0.5083383558284063","4.575045203240577","6.561770694909111e-7"
"79.60000000000001","9994.967196296278","0.5032803046844326","4.52952274293691","6.561068768780891e-7"
"79.7","9995.017273523299","0.4982725819901643","4.484453238680672","6.560373900903875e-7"
"79.80000000000001","9995.066852473587","0.49331468696916037","4.439832183483893","6.559686019574914e-7"
"79.9","9995.115938105077","0.4884061238277888","4.395655115203884","6.559005053833704e-7"
"80.0","9995.164535326374","0.48354640170564667","4.351917616097018","6.558330933454798e-7"
"80.10000000000001","9995.21264899724","0.4787350346264735","4.308615312376951","6.557663588939724e-7"
"80.2","9995.260283929083","0.47397154144955356","4.265743873777239","6.557002951509183e-7"
"80.30000000000001","9995.307444885435","0.4692554458216011","4.223299013118309","6.556348953095341e-7"
"80.4","9995.354136582431","0.4645862761291249","4.18127648587874","6.555701526334203e-7"
"80.5","9995.400363689281","0.45996356545126615","4.139672089770803","6.555060604558084e-7"
"80.60000000000001","9995.446130828734","0.4553868515131064","4.09848166432023","6.554426121788157e-7"
"80.7","9995.49144257754","0.45085567663943943","4.0577010904501645","6.553798012727087e-7"
"80.80000000000001","9995.536303466914","0.4463695877090033","4.017326290069248","6.553176212751751e-7"
"80.9","9995.58071798298","0.44192813610916815","3.977353225663812","6.552560657906041e-7"
"81.0","9995.624690567229","0.4375308776910741","3.937777899894116","6.551951284893743e-7"
"81.10000000000001","9995.668225616955","0.43317737272521656","3.898596355194618","6.551348031071505e-7"
"81.2","9995.711327485698","0.42886718585747235","3.859804673378209","6.550750834441875e-7"
"81.30000000000001","9995.754000483683","0.4245998860655643","3.821398975244394","6.550159633646425e-7"
"81.4","9995.796248878243","0.4203750466159586","3.783375420191367","6.549574367958949e-7"
"81.5","9995.838076894255","0.41619224502119095","3.7457302058319493","6.54899497727874e-7"
"81.60000000000001","9995.879488714554","0.41205106299761757","3.708459567613346","6.54842140212394e-7"
"81.7","9995.920488480358","0.40795108642358646","3.6715597784406886","6.547853583624963e-7"
"81.80000000000001","9995.961080291676","0.40389190529802493","3.635027148304322","6.547291463518e-7"
"81.9","9996.001268207723","0.3998731136994391","3.598858023910801","6.546734984138586e-7"
"82.0","9996.041056247326","0.39589430974532147","3.5630487883175563","6.546184088415247e-7"
"82.10000000000001","9996.08044838932","0.39195509555196223","3.5275958605712003","6.545638719863217e-7"
"82.2","9996.119448572954","0.38805507719466065","3.4924956953494255","6.545098822578219e-7"
"82.30000000000001","9996.158060698277","0.3841938646683323","3.4577447826064707","6.544564341230326e-7"
"82.4","9996.196288626534","0.38037107184850805","3.423339647222114","6.54403522105788e-7"
"82.5","9996.23413618055","0.3765863164527216","3.3892768486541573","6.543511407861484e-7"
"82.60000000000001","9996.271607145112","0.37283922000228065","3.3555529805943696","6.542992847998063e-7"
"82.7","9996.308705267347","0.3691294077844187","3.3221646706278523","6.542479488374986e-7"
"82.80000000000001","9996.3454342571","0.3654565088148238","3.289108579895796","6.541971276444258e-7"
